Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
3150000,2.9448147,0.29984838,1860.4,7.30420069694519,7.30420069694519,1.0
3160000,2.9392693,0.29905644,1704.5555555555557,6.302667167451647,6.302667167451647,1.0
3170000,2.952845,0.28853816,1010.0,-3.2806662917137146,-3.2806662917137146,1.0
3180000,2.9534361,0.28488806,1556.5,4.451500693957011,4.451500693957011,1.0
3190000,2.9536283,0.28468356,1580.3333333333333,4.571333746115367,4.571333746115367,1.0
3200000,2.965067,0.3009356,1999.0,9.996500700712204,9.996500700712204,1.0
3210000,2.9622471,0.3084139,1718.4285714285713,7.1667149152074545,7.1667149152074545,1.0
3220000,2.9469204,0.31063506,1137.3,-0.31079944372177126,-0.31079944372177126,1.0
3230000,2.9571917,0.31346747,1335.4285714285713,0.9662860802241734,0.9662860802241734,1.0
3240000,2.9429681,0.30225393,1575.125,2.878125622868538,2.878125622868538,1.0
3250000,2.9569592,0.3102526,1193.5,-0.6961660285790762,-0.6961660285790762,1.0
3260000,2.9492066,0.29597002,1479.7142857142858,3.1157150779451643,3.1157150779451643,1.0
3270000,2.95671,0.29831547,1400.0,2.003167301416397,2.003167301416397,1.0
3280000,2.941005,0.28936023,1698.875,5.996875509619713,5.996875509619713,1.0
3290000,2.9342961,0.30083823,1006.375,-1.3914281555584498,-1.3914281555584498,1.0
3300000,2.949345,0.28703886,1829.6,4.295667241017024,4.295667241017024,1.0
3310000,2.9361887,0.30538136,1335.2,2.679000461101532,2.679000461101532,1.0
3320000,2.9419215,0.29183406,1175.1666666666667,-0.7883327404657999,-0.7883327404657999,1.0
3330000,2.9511707,0.3029213,1570.142857142857,4.996857651642391,4.996857651642391,1.0
3340000,2.9472117,0.27983165,1198.0,-0.6739997069040934,-0.6739997069040934,1.0
3350000,2.9498892,0.27577394,1075.25,-2.1208744645118713,-2.1208744645118713,1.0
3360000,2.953539,0.24947315,1465.3333333333333,3.9958338936169944,3.9958338936169944,1.0
3370000,2.9607978,0.2547504,1580.2222222222222,4.570222715536754,4.570222715536754,1.0
3380000,2.9481266,0.2552575,1540.6,3.7046007037162783,3.7046007037162783,1.0
3390000,2.9381645,0.26324436,1325.125,1.6282503828406334,1.6282503828406334,1.0
3400000,2.951421,0.2673804,1422.8,3.11700040102005,3.11700040102005,1.0
3410000,2.9565837,0.2526651,1262.3636363636363,0.8598186590454795,0.8598186590454795,1.0
3420000,2.9602938,0.27293056,1235.4,0.1798006057739258,0.1798006057739258,1.0
3430000,2.9553518,0.2771918,1620.2857142857142,5.246429145336151,5.246429145336151,1.0
3440000,2.961915,0.28750032,1491.75,2.461000606417656,2.461000606417656,1.0
3450000,2.9626894,0.28863868,1051.0,-1.409499575694402,-1.409499575694402,1.0
3460000,2.9591398,0.27548432,1804.7142857142858,6.168572195938656,6.168572195938656,1.0
3470000,2.9686978,0.2664678,1372.75,1.8662506639957428,1.8662506639957428,1.0
3480000,2.981796,0.26811117,1620.0,4.1020005464553835,4.1020005464553835,1.0
3490000,2.9755821,0.2685604,1481.25,4.0547148415020535,4.0547148415020535,1.0
3500000,2.9633389,0.25743383,1808.8,4.35316726565361,4.35316726565361,1.0
3510000,2.955865,0.27154115,1155.75,-0.46937453746795654,-0.46937453746795654,1.0
3520000,2.9548028,0.25592896,1325.875,1.631750538945198,1.631750538945198,1.0
3530000,2.969406,0.2801659,1410.0,2.766286185809544,2.766286185809544,1.0
3540000,2.9639518,0.2695213,1695.8333333333333,6.177600681781769,6.177600681781769,1.0
3550000,2.9619942,0.26811278,1999.0,9.996500670909882,9.996500670909882,1.0
3560000,2.9513116,0.2782769,1507.0,3.9010913480411875,3.9010913480411875,1.0
3570000,2.9651294,0.30873823,1732.3333333333333,2.9980005025863647,2.9980005025863647,1.0
3580000,2.9603655,0.3041236,1236.2,1.9851823124018582,1.9851823124018582,1.0
3590000,2.9629717,0.30637518,1776.2,6.883400571346283,6.883400571346283,1.0
3600000,2.9565141,0.2980075,1596.0,3.9830004811286925,3.9830004811286925,1.0
3610000,2.953793,0.28586152,1873.6666666666667,7.703834076722463,7.703834076722463,1.0
3620000,2.9594247,0.2877318,1729.5,5.31633382042249,5.31633382042249,1.0
3630000,2.945604,0.27692306,1214.3,0.07490031719207764,0.07490031719207764,1.0
3640000,2.9507113,0.28111196,1547.75,2.741500601172447,2.741500601172447,1.0
3650000,2.9388933,0.26325512,1401.6,2.010800391435623,2.010800391435623,1.0
3660000,2.9373074,0.26823592,1590.2,3.952600622177124,3.952600622177124,1.0
3670000,2.9442952,0.28226656,1999.0,9.9976673523585,9.9976673523585,1.0
3680000,2.9356496,0.28760237,1626.4,5.134100514650345,5.134100514650345,1.0
3690000,2.9377568,0.29245654,1205.3333333333333,-0.6374994814395905,-0.6374994814395905,1.0
3700000,2.9419003,0.30526692,1638.5714285714287,5.339286293302264,5.339286293302264,1.0
3710000,2.9491854,0.3021092,1468.5,4.011000504096349,4.011000504096349,1.0
3720000,2.9370735,0.28532273,1100.8181818181818,-0.8572722294113853,-0.8572722294113853,1.0
3730000,2.9440465,0.28483573,1415.6,1.0794005274772644,1.0794005274772644,1.0
3740000,2.931606,0.26985806,1455.111111111111,1.7234450512462192,1.7234450512462192,1.0
3750000,2.9423413,0.28494468,1667.5,5.8405004888772964,5.8405004888772964,1.0
3760000,2.9300117,0.27675742,1224.375,-0.12499957531690598,-0.12499957531690598,1.0
3770000,2.9456275,0.281953,1461.6666666666667,1.7556671698888142,1.7556671698888142,1.0
3780000,2.9320927,0.26501244,1244.6,0.2257004737854004,0.2257004737854004,1.0
3790000,2.9519389,0.2455473,1213.3333333333333,-0.5966660777727762,-0.5966660777727762,1.0
3800000,2.9508383,0.2397316,1676.125,5.883375592529774,5.883375592529774,1.0
3810000,2.9403658,0.22926752,804.5555555555555,-4.86377735932668,-4.86377735932668,1.0
3820000,2.935708,0.22140029,975.9166666666666,-2.617916464805603,-2.617916464805603,1.0
3830000,2.942288,0.212188,1234.75,-0.07324949651956558,-0.07324949651956558,1.0
3840000,2.9392974,0.18357496,1155.25,-1.7213746681809425,-1.7213746681809425,1.0
3850000,2.9324973,0.18731923,1540.75,3.9558756947517395,3.9558756947517395,1.0
3860000,2.9490554,0.19037953,1384.4,0.924200689792633,0.924200689792633,1.0
3870000,2.9403062,0.18910722,1581.5714285714287,3.624000532286508,3.624000532286508,1.0
3880000,2.9470706,0.18368998,1832.5,7.498500555753708,7.498500555753708,1.0
3890000,2.9354074,0.18057507,1411.6,3.0602006673812867,3.0602006673812867,1.0
3900000,2.930517,0.21021852,1293.5,1.4702005863189698,1.4702005863189698,1.0
3910000,2.9359355,0.193921,1306.625,0.28575047850608826,0.28575047850608826,1.0
3920000,2.928075,0.19278021,1472.1666666666667,4.0298338532447815,4.0298338532447815,1.0
3930000,2.927663,0.18661347,1525.142857142857,3.343000514166696,3.343000514166696,1.0
3940000,2.9384086,0.20681569,1336.5,1.6848338743050892,1.6848338743050892,1.0
3950000,2.9257543,0.2047607,1685.5714285714287,5.573571911879948,5.573571911879948,1.0
3960000,2.9311373,0.20571353,1522.2857142857142,3.3277147923197066,3.3277147923197066,1.0
3970000,2.9361591,0.21535136,1498.25,2.493125520646572,2.493125520646572,1.0
3980000,2.9242895,0.22437392,1040.1666666666667,-3.1293330589930215,-3.1293330589930215,1.0
3990000,2.9169762,0.1973676,1432.375,3.414375402033329,3.414375402033329,1.0
4000000,2.920011,0.20273778,1436.0,2.1818340718746185,2.1818340718746185,1.0
4010000,2.9266357,0.20413215,1559.7142857142858,4.944286244256156,4.944286244256156,1.0
4020000,2.9267662,0.21371195,1337.6666666666667,0.024833907683690388,0.024833907683690388,1.0
4030000,2.9321122,0.20622781,1137.0833333333333,-0.9789162377516428,-0.9789162377516428,1.0
4040000,2.939311,0.20324431,1336.8333333333333,1.6865007380644481,1.6865007380644481,1.0
4050000,2.9334898,0.19524308,1552.4285714285713,3.4781432151794434,3.4781432151794434,1.0
4060000,2.934387,0.18762398,1293.875,0.221625454723835,0.221625454723835,1.0
4070000,2.9451983,0.20418343,1642.3333333333333,4.880667110284169,4.880667110284169,1.0
4080000,2.931589,0.21369423,1821.875,7.86137567460537,7.86137567460537,1.0
4090000,2.9338608,0.21123962,1587.0,4.60466726620992,4.60466726620992,1.0
4100000,2.9199023,0.22822922,1014.375,-1.174624614417553,-1.174624614417553,1.0
4110000,2.921094,0.22358696,1699.0,6.831333955128987,6.831333955128987,1.0
4120000,2.9183369,0.24300627,1999.0,9.997500667969385,9.997500667969385,1.0
4130000,2.9195876,0.23183537,1527.125,2.6378755047917366,2.6378755047917366,1.0
4140000,2.9114468,0.24376862,1169.8333333333333,-0.8148328363895416,-0.8148328363895416,1.0
4150000,2.9145424,0.24529411,1333.5555555555557,2.2257782883114285,2.2257782883114285,1.0
4160000,2.930616,0.24412847,1043.111111111111,-1.448110666539934,-1.448110666539934,1.0
4170000,2.933547,0.25007448,1480.0,2.4026673833529153,2.4026673833529153,1.0
4180000,2.929841,0.24520425,1737.0,6.687000513076782,6.687000513076782,1.0
4190000,2.9222367,0.2458473,1617.0,5.58712562173605,5.58712562173605,1.0
4200000,2.9181254,0.24254173,982.7142857142857,-2.2262854150363376,-2.2262854150363376,1.0
4210000,2.9233565,0.26130766,1606.125,4.28350068628788,4.28350068628788,1.0
4220000,2.9215102,0.24571049,1297.3333333333333,1.4898336827754974,1.4898336827754974,1.0
4230000,2.909107,0.22193323,1577.4285714285713,5.0332863330841064,5.0332863330841064,1.0
4240000,2.9253845,0.25418434,1286.4444444444443,0.8798893822564019,0.8798893822564019,1.0
4250000,2.9241133,0.2566695,933.7,-4.328599524497986,-4.328599524497986,1.0
4260000,2.9310248,0.26614818,1791.2,6.958400595188141,6.958400595188141,1.0
4270000,2.9253376,0.2555671,1666.5714285714287,5.477857828140259,5.477857828140259,1.0
4280000,2.9278789,0.2495101,1259.142857142857,-0.8442850112915039,-0.8442850112915039,1.0
4290000,2.936139,0.27556106,1798.0,6.99280059337616,6.99280059337616,1.0
4300000,2.9267693,0.26681265,1409.7142857142858,2.765571807112013,2.765571807112013,1.0
4310000,2.9219742,0.2630709,1180.2222222222222,0.3478894829750061,0.3478894829750061,1.0
4320000,2.921704,0.26042193,1604.0,4.6881673236687975,4.6881673236687975,1.0
4330000,2.9264472,0.2662759,1748.2,6.743000531196595,6.743000531196595,1.0
4340000,2.9216368,0.26465523,1540.4444444444443,4.37066697412067,4.37066697412067,1.0
4350000,2.9106274,0.25500348,1029.1666666666667,-1.5179997185866039,-1.5179997185866039,1.0
4360000,2.9144187,0.26177356,1686.142857142857,5.576286358492715,5.576286358492715,1.0
4370000,2.9173126,0.25570938,1253.5714285714287,0.5557148882320949,0.5557148882320949,1.0
4380000,2.917957,0.26302904,1460.2857142857142,3.0190003514289856,3.0190003514289856,1.0
4390000,2.9132876,0.25935552,1159.6,-0.22166597843170166,-0.22166597843170166,1.0
4400000,2.9157715,0.2513145,1026.111111111111,-0.3795995533466339,-0.3795995533466339,1.0
4410000,2.9096665,0.25927958,1999.0,9.997800672054291,9.997800672054291,1.0
4420000,2.895676,0.24439141,1631.3333333333333,4.825500597556432,4.825500597556432,1.0
4430000,2.9021306,0.24983202,1167.0,-0.8284439576996697,-0.8284439576996697,1.0
4440000,2.90141,0.25082904,978.8888888888889,-2.881443911128574,-2.881443911128574,1.0
4450000,2.8918684,0.24439918,1640.8333333333333,4.8735007246335345,4.8735007246335345,1.0
4460000,2.8904397,0.24221388,1125.4545454545455,-0.7338177399201826,-0.7338177399201826,1.0
4470000,2.8893375,0.23840538,1999.0,9.9976673523585,9.9976673523585,1.0
4480000,2.8728967,0.22414687,1705.75,6.031125642359257,6.031125642359257,1.0
4490000,2.8893838,0.23561513,1589.0,4.614167312781016,4.614167312781016,1.0
4500000,2.901624,0.25038475,1608.6,4.045600557327271,4.045600557327271,1.0
4510000,2.8868902,0.25118628,1736.5,7.017333954572678,7.017333954572678,1.0
4520000,2.8901038,0.2511887,1999.0,9.996800673007964,9.996800673007964,1.0
4530000,2.890845,0.27989024,1751.3333333333333,7.093000630537669,7.093000630537669,1.0
4540000,2.887626,0.2761649,1716.5,5.25083389878273,5.25083389878273,1.0
4550000,2.8913567,0.2854923,843.0,-4.243153283229241,-4.243153283229241,1.0
4560000,2.8832648,0.29155558,1891.0,6.122667551040649,6.122667551040649,1.0
4570000,2.8786318,0.28087834,1503.4444444444443,4.186000472969479,4.186000472969479,1.0
4580000,2.8797896,0.2789503,1610.3333333333333,4.720333735148112,4.720333735148112,1.0
4590000,2.8719082,0.2828977,1724.8,6.626000511646271,6.626000511646271,1.0
4600000,2.8738055,0.27564996,1503.3333333333333,3.074222856097751,3.074222856097751,1.0
4610000,2.8776019,0.27499095,911.25,-2.9412498772144318,-2.9412498772144318,1.0
4620000,2.8796396,0.26647985,1615.0,4.743000656366348,4.743000656366348,1.0
4630000,2.8657222,0.27080986,1161.0,1.0946005225181579,1.0946005225181579,1.0
4640000,2.8741152,0.27042624,1135.7142857142858,-0.9108744785189629,-0.9108744785189629,1.0
4650000,2.8638246,0.25781423,1686.6666666666667,5.103167295455933,5.103167295455933,1.0
4660000,2.8656676,0.26582617,1999.0,9.998000681400299,9.998000681400299,1.0
4670000,2.8844452,0.26702303,1239.6666666666667,1.2006671229998271,1.2006671229998271,1.0
4680000,2.8863773,0.26770437,1773.888888888889,6.650222890906864,6.650222890906864,1.0
4690000,2.880525,0.2848678,1489.0,4.115667124589284,4.115667124589284,1.0
4700000,2.8817496,0.27319467,1651.25,5.758875533938408,5.758875533938408,1.0
4710000,2.8879042,0.2950424,1999.0,9.997667332490286,9.997667332490286,1.0
4720000,2.8740127,0.30126697,1999.0,9.9976673523585,9.9976673523585,1.0
4730000,2.8751888,0.31864566,1734.2857142857142,7.245429200785501,7.245429200785501,1.0
4740000,2.8632517,0.31795532,1168.142857142857,0.12942911045891897,0.12942911045891897,1.0
4750000,2.8746681,0.32887906,1531.75,2.6613755971193314,2.6613755971193314,1.0
4760000,2.8676877,0.33089,1448.6,1.558000460267067,1.558000460267067,1.0
4770000,2.85956,0.32216424,1566.375,4.741778446568383,4.741778446568383,1.0
4780000,2.853602,0.32184395,1827.25,6.637750685214996,6.637750685214996,1.0
4790000,2.8546975,0.31355372,1479.8333333333333,4.069333881139755,4.069333881139755,1.0
4800000,2.8562877,0.31981197,1661.5,5.8096257001161575,5.8096257001161575,1.0
4810000,2.850132,0.31885266,1357.0,1.0732863886015755,1.0732863886015755,1.0
4820000,2.8502336,0.308143,1362.6666666666667,1.8165005147457123,1.8165005147457123,1.0
4830000,2.8599007,0.3118086,1478.5,2.3941255807876587,2.3941255807876587,1.0
4840000,2.8625648,0.30444974,1130.5555555555557,-1.010888397693634,-1.010888397693634,1.0
4850000,2.8649614,0.28496596,1031.6666666666667,-1.5062217447492812,-1.5062217447492812,1.0
4860000,2.8502178,0.28271762,1999.0,9.996600687503815,9.996600687503815,1.0
4870000,2.846499,0.26687902,1174.6,-1.1242997586727141,-1.1242997586727141,1.0
4880000,2.8693187,0.25912052,1528.0,3.6416006803512575,3.6416006803512575,1.0
4890000,2.8755357,0.2534383,1475.857142857143,3.0958576032093594,3.0958576032093594,1.0
4900000,2.8399262,0.2344075,1035.1,-1.821899676322937,-1.821899676322937,1.0
4910000,2.8528059,0.25794044,1387.5714285714287,2.6545720866748264,2.6545720866748264,1.0
4920000,2.8511798,0.23811194,1556.8333333333333,4.453000505765279,4.453000505765279,1.0
4930000,2.8487847,0.21526664,1633.4285714285713,5.312715019498553,5.312715019498553,1.0
4940000,2.8488555,0.2423976,1173.25,-0.3809995725750923,-0.3809995725750923,1.0
4950000,2.8485475,0.23856387,1656.3333333333333,4.950000584125519,4.950000584125519,1.0
4960000,2.8512826,0.23172696,1618.8,4.097200632095337,4.097200632095337,1.0
4970000,2.8508866,0.24824943,1406.0,1.5788186192512512,1.5788186192512512,1.0
4980000,2.86246,0.21733035,1999.0,9.999000668525696,9.999000668525696,1.0
4990000,2.8590572,0.22420053,1625.142857142857,5.861875593662262,5.861875593662262,1.0
5000000,2.8546145,0.22591391,1613.1666666666667,1.682600450515747,1.682600450515747,1.0
