Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,TotalScore,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
3030000,2.995604,0.1260171,0.0,999.0,2.4810003101825715,2.4810003101825715,1.0
3040000,2.9828658,0.13571393,0.0,999.0,2.805700260400772,2.805700260400772,1.0
3050000,2.9915438,0.14089759,0.0,999.0,4.999000310897827,4.999000310897827,1.0
3060000,2.9917855,0.17612687,0.0,999.0,2.7792003214359284,2.7792003214359284,1.0
3070000,2.9899342,0.18713564,0.0,999.0,1.3540004253387452,1.3540004253387452,1.0
3080000,2.978997,0.17367634,0.0,999.0,0.29700020551681516,0.29700020551681516,1.0
3090000,2.9962778,0.17896879,0.0,999.0,2.5450002193450927,2.5450002193450927,1.0
3100000,2.9677851,0.18334822,0.0,999.0,4.999000310897827,4.999000310897827,1.0
3110000,2.9741383,0.1942546,0.0,999.0,2.8534003496170044,2.8534003496170044,1.0
3120000,2.988271,0.2022182,0.0,999.0,3.7466002285480497,3.7466002285480497,1.0
3130000,2.9686797,0.21068037,0.0,999.0,-3.473699873685837,-3.473699873685837,1.0
3140000,2.9633312,0.1986561,0.0,999.0,2.7260001063346864,2.7260001063346864,1.0
3150000,2.9758787,0.18512797,0.0,999.0,3.8294004619121553,3.8294004619121553,1.0
3160000,2.9661505,0.19220296,0.0,999.0,-0.15589961409568787,-0.15589961409568787,1.0
3170000,2.9767573,0.2141316,0.0,999.0,-0.11159985065460205,-0.11159985065460205,1.0
3180000,3.0011618,0.20885201,0.0,999.0,1.0580005407333375,1.0580005407333375,1.0
3190000,2.9995046,0.18950136,0.0,999.0,4.999000310897827,4.999000310897827,1.0
3200000,2.9949005,0.19564852,0.0,999.0,2.460000240802765,2.460000240802765,1.0
3210000,2.996274,0.20439951,0.0,999.0,1.2995001912117004,1.2995001912117004,1.0
3220000,2.9854777,0.19389066,0.0,999.0,0.9207002341747283,0.9207002341747283,1.0
3230000,3.0138721,0.19350082,0.0,999.0,2.2157002806663515,2.2157002806663515,1.0
3240000,3.0042248,0.20066884,0.0,999.0,2.3387004315853117,2.3387004315853117,1.0
3250000,3.0035226,0.22498591,0.0,999.0,-0.10509960651397705,-0.10509960651397705,1.0
3260000,3.0000854,0.22424097,0.0,999.0,0.3697004854679108,0.3697004854679108,1.0
3270000,2.9659045,0.20875673,0.0,999.0,1.021600252389908,1.021600252389908,1.0
3280000,2.9836664,0.21049622,0.0,999.0,2.487000447511673,2.487000447511673,1.0
3290000,2.9757078,0.21026453,0.0,999.0,-4.0681996703147885,-4.0681996703147885,1.0
3300000,2.9860532,0.22369821,0.0,999.0,1.5940003633499145,1.5940003633499145,1.0
3310000,2.9575343,0.17721097,0.0,999.0,1.2979003071784974,1.2979003071784974,1.0
3320000,2.9837496,0.19825953,0.0,999.0,0.5116003632545472,0.5116003632545472,1.0
3330000,2.9752874,0.1936429,0.0,999.0,-0.0166997492313385,-0.0166997492313385,1.0
3340000,2.9818795,0.1967935,0.0,999.0,1.0979002714157104,1.0979002714157104,1.0
3350000,2.9895728,0.18744396,0.0,999.0,2.427600395679474,2.427600395679474,1.0
3360000,2.988192,0.18597516,0.0,999.0,2.8363002061843874,2.8363002061843874,1.0
3370000,2.9846148,0.20050657,0.0,999.0,3.8714002788066866,3.8714002788066866,1.0
3380000,2.961953,0.19360574,0.0,999.0,1.6731004655361175,1.6731004655361175,1.0
3390000,2.9767146,0.1982666,0.0,999.0,-0.08289978504180909,-0.08289978504180909,1.0
3400000,2.9739306,0.19544843,0.0,999.0,1.2672003865242005,1.2672003865242005,1.0
3410000,2.9810808,0.18047628,0.0,999.0,2.576600217819214,2.576600217819214,1.0
3420000,2.9594421,0.17613447,0.0,999.0,-0.5726995468139648,-0.5726995468139648,1.0
3430000,2.9931157,0.18476589,0.0,999.0,-0.4260999381542206,-0.4260999381542206,1.0
3440000,2.9988704,0.17543249,0.0,999.0,3.694000321626663,3.694000321626663,1.0
3450000,3.0043888,0.1838974,0.0,999.0,-0.16999940276145936,-0.16999940276145936,1.0
3460000,2.973525,0.17573358,0.0,999.0,0.23610021471977233,0.23610021471977233,1.0
3470000,2.9679685,0.17126778,0.0,999.0,-3.2661995351314546,-3.2661995351314546,1.0
3480000,2.995682,0.16579077,0.0,999.0,1.308200341463089,1.308200341463089,1.0
3490000,2.9823356,0.15823196,0.0,999.0,2.601300448179245,2.601300448179245,1.0
3500000,2.994189,0.1654592,0.0,999.0,1.4681001842021941,1.4681001842021941,1.0
3510000,2.9800117,0.13940859,0.0,999.0,-0.13059977889060975,-0.13059977889060975,1.0
3520000,2.9995856,0.1393879,0.0,999.0,3.5975002706050874,3.5975002706050874,1.0
3530000,2.9883525,0.14495781,0.0,999.0,1.3149002850055695,1.3149002850055695,1.0
3540000,2.992513,0.1664681,0.0,999.0,-0.9531999409198761,-0.9531999409198761,1.0
3550000,2.9809403,0.16462371,0.0,999.0,0.21480011940002441,0.21480011940002441,1.0
3560000,3.0041354,0.15476625,0.0,999.0,-0.7626994490623474,-0.7626994490623474,1.0
3570000,3.00333,0.1618298,0.0,999.0,3.674400341510773,3.674400341510773,1.0
3580000,2.9956045,0.1553258,0.0,999.0,0.12140043377876282,0.12140043377876282,1.0
3590000,2.9890413,0.15216067,0.0,999.0,-0.20479955077171325,-0.20479955077171325,1.0
3600000,2.98379,0.13452691,0.0,999.0,2.3228002309799196,2.3228002309799196,1.0
3610000,2.97015,0.13028738,0.0,999.0,3.6696004033088685,3.6696004033088685,1.0
3620000,2.9724882,0.15471046,0.0,999.0,3.500700354576111,3.500700354576111,1.0
3630000,2.9968586,0.16226791,0.0,999.0,1.694100373983383,1.694100373983383,1.0
3640000,2.987654,0.18028958,0.0,999.0,1.6989004075527192,1.6989004075527192,1.0
3650000,2.9934785,0.17449424,0.0,999.0,1.851800537109375,1.851800537109375,1.0
3660000,2.9808378,0.18277816,0.0,999.0,2.0946001768112184,2.0946001768112184,1.0
3670000,2.9787827,0.18385178,0.0,999.0,1.0758005857467652,1.0758005857467652,1.0
3680000,2.9901884,0.19127066,0.0,999.0,2.6404005229473113,2.6404005229473113,1.0
3690000,2.979444,0.18611397,0.0,999.0,-1.7354996085166932,-1.7354996085166932,1.0
3700000,2.9772143,0.18591198,0.0,999.0,-1.2309997797012329,-1.2309997797012329,1.0
3710000,2.9725022,0.17103004,0.0,999.0,-1.513499927520752,-1.513499927520752,1.0
3720000,2.9663687,0.14887421,0.0,999.0,-1.1772996127605437,-1.1772996127605437,1.0
3730000,2.963161,0.1314572,0.0,999.0,-3.5023996829986572,-3.5023996829986572,1.0
3740000,2.9804628,0.11115879,0.0,999.0,0.15490031242370605,0.15490031242370605,1.0
3750000,2.9784555,0.103991225,0.0,999.0,0.2431001842021942,0.2431001842021942,1.0
3760000,2.9886158,0.117940284,0.0,999.0,2.412400448322296,2.412400448322296,1.0
3770000,2.9931953,0.1270308,0.0,999.0,2.4837003529071806,2.4837003529071806,1.0
3780000,2.9874582,0.13207488,0.0,999.0,1.5050002932548523,1.5050002932548523,1.0
3790000,2.9853609,0.15072633,0.0,999.0,3.8512003123760223,3.8512003123760223,1.0
3800000,2.9716594,0.15157612,0.0,999.0,-0.19309977889060975,-0.19309977889060975,1.0
3810000,2.9828806,0.15895836,0.0,999.0,1.1390003621578217,1.1390003621578217,1.0
3820000,2.9716368,0.15746239,0.0,999.0,1.3899003505706786,1.3899003505706786,1.0
3830000,2.9876008,0.16167834,0.0,999.0,-1.9150995314121246,-1.9150995314121246,1.0
3840000,2.9565852,0.13689417,0.0,999.0,-2.8033995628356934,-2.8033995628356934,1.0
3850000,2.9808302,0.1339787,0.0,999.0,1.5558004915714263,1.5558004915714263,1.0
3860000,2.9821763,0.14707509,0.0,999.0,2.733700358867645,2.733700358867645,1.0
3870000,2.9569137,0.1461266,0.0,999.0,-1.5132994949817657,-1.5132994949817657,1.0
3880000,2.965374,0.14509048,0.0,999.0,0.15230040550231932,0.15230040550231932,1.0
3890000,2.9796793,0.14184721,0.0,999.0,1.3050002872943878,1.3050002872943878,1.0
3900000,2.975813,0.14456557,0.0,999.0,3.5802004277706145,3.5802004277706145,1.0
3910000,2.9624884,0.1595461,0.0,999.0,2.674600398540497,2.674600398540497,1.0
3920000,2.9655995,0.16373551,0.0,999.0,3.830300348997116,3.830300348997116,1.0
3930000,2.9499242,0.18515787,0.0,999.0,-1.2763997316360474,-1.2763997316360474,1.0
3940000,2.9655676,0.18666662,0.0,999.0,0.8611001014709473,0.8611001014709473,1.0
3950000,2.9548945,0.15071335,0.0,999.0,-0.6144998908042908,-0.6144998908042908,1.0
3960000,2.9739978,0.1642656,0.0,999.0,-0.98709956407547,-0.98709956407547,1.0
3970000,2.9680212,0.15021478,0.0,999.0,-1.026899701356888,-1.026899701356888,1.0
3980000,2.9704287,0.14619961,0.0,999.0,1.3944002330303191,1.3944002330303191,1.0
3990000,2.9754114,0.14832294,0.0,999.0,2.6474003970623015,2.6474003970623015,1.0
4000000,2.9813185,0.13837355,0.0,999.0,-2.75429967045784,-2.75429967045784,1.0
4010000,2.9911199,0.13680391,0.0,999.0,0.06450031399726867,0.06450031399726867,1.0
4020000,2.9823546,0.12567036,0.0,999.0,-1.0438994228839875,-1.0438994228839875,1.0
4030000,2.980096,0.13211682,0.0,999.0,3.9821003496646883,3.9821003496646883,1.0
4040000,2.9836106,0.13001642,0.0,999.0,0.223800390958786,0.223800390958786,1.0
4050000,2.9719274,0.13250223,0.0,999.0,-1.103699767589569,-1.103699767589569,1.0
4060000,2.9716368,0.14526828,0.0,999.0,0.37160030007362366,0.37160030007362366,1.0
4070000,2.9635887,0.13105138,0.0,999.0,1.3797000706195832,1.3797000706195832,1.0
4080000,2.9785492,0.13059607,0.0,999.0,1.197000515460968,1.197000515460968,1.0
4090000,2.9754448,0.14559503,0.0,999.0,1.3280004978179931,1.3280004978179931,1.0
4100000,2.9753218,0.14034553,0.0,999.0,0.12720017433166503,0.12720017433166503,1.0
4110000,2.9743307,0.1390464,0.0,999.0,-0.7412996053695678,-0.7412996053695678,1.0
4120000,2.961741,0.13882554,0.0,999.0,0.5156003892421722,0.5156003892421722,1.0
4130000,2.9800425,0.13641953,0.0,999.0,0.25620039701461794,0.25620039701461794,1.0
4140000,2.9804559,0.120335914,0.0,999.0,3.625600188970566,3.625600188970566,1.0
4150000,2.9706154,0.12845547,0.0,999.0,1.053800368309021,1.053800368309021,1.0
4160000,2.9697518,0.1560801,0.0,999.0,3.9866003572940825,3.9866003572940825,1.0
4170000,2.9532614,0.14485344,0.0,999.0,2.4050003468990324,2.4050003468990324,1.0
4180000,2.9797332,0.15636154,0.0,999.0,1.1856003880500794,1.1856003880500794,1.0
4190000,2.9630604,0.15429711,0.0,999.0,1.3903003871440887,1.3903003871440887,1.0
4200000,2.9716907,0.17136237,0.0,999.0,1.532900482416153,1.532900482416153,1.0
4210000,2.9776533,0.18007432,0.0,999.0,4.999000310897827,4.999000310897827,1.0
4220000,2.9763005,0.195111,0.0,999.0,3.8488002955913543,3.8488002955913543,1.0
4230000,2.9735403,0.19511373,0.0,999.0,1.292300397157669,1.292300397157669,1.0
4240000,2.9968226,0.21483164,0.0,999.0,1.2277005314826965,1.2277005314826965,1.0
4250000,2.9827056,0.20507416,0.0,999.0,2.1227003753185274,2.1227003753185274,1.0
4260000,2.9933624,0.19388719,0.0,999.0,1.6819004952907561,1.6819004952907561,1.0
4270000,2.983862,0.19184127,0.0,999.0,1.3495003521442412,1.3495003521442412,1.0
4280000,2.9828644,0.177759,0.0,999.0,0.8137003898620605,0.8137003898620605,1.0
4290000,2.9835086,0.1810654,0.0,999.0,0.1379002094268799,0.1379002094268799,1.0
4300000,2.981287,0.17353389,0.0,999.0,1.0999005079269408,1.0999005079269408,1.0
4310000,2.9812458,0.17059195,0.0,999.0,0.26220043897628786,0.26220043897628786,1.0
4320000,2.9670694,0.17609045,0.0,999.0,2.555200272798538,2.555200272798538,1.0
4330000,2.9713092,0.1799923,0.0,999.0,2.364200347661972,2.364200347661972,1.0
4340000,2.9802718,0.18668127,0.0,999.0,-1.1596996486186981,-1.1596996486186981,1.0
4350000,2.9893043,0.18750703,0.0,999.0,3.5311002492904664,3.5311002492904664,1.0
4360000,2.9850957,0.18316351,0.0,999.0,3.9576004564762117,3.9576004564762117,1.0
4370000,2.9677982,0.17819586,0.0,999.0,1.466400420665741,1.466400420665741,1.0
4380000,2.9778776,0.19540516,0.0,999.0,-1.0308997631072998,-1.0308997631072998,1.0
4390000,2.9868414,0.20085081,0.0,999.0,1.7100003838539124,1.7100003838539124,1.0
4400000,2.985577,0.19266288,0.0,999.0,0.18010055422782897,0.18010055422782897,1.0
4410000,2.986789,0.18377706,0.0,999.0,-1.2030997157096863,-1.2030997157096863,1.0
4420000,2.988832,0.16324472,0.0,999.0,-0.5192996382713317,-0.5192996382713317,1.0
4430000,2.9876997,0.13961165,0.0,999.0,3.740300351381302,3.740300351381302,1.0
4440000,2.989135,0.16965194,0.0,999.0,3.998000293970108,3.998000293970108,1.0
4450000,3.0107095,0.18567455,0.0,999.0,-0.16199960112571715,-0.16199960112571715,1.0
4460000,3.0010407,0.18320584,0.0,999.0,-0.22069956064224244,-0.22069956064224244,1.0
4470000,2.9926293,0.17235915,0.0,999.0,-4.758699816465378,-4.758699816465378,1.0
4480000,2.99997,0.14746478,0.0,999.0,-0.7692999601364136,-0.7692999601364136,1.0
4490000,2.9958255,0.12014349,0.0,999.0,1.3713005542755128,1.3713005542755128,1.0
4500000,2.99935,0.11581602,0.0,999.0,3.731400376558304,3.731400376558304,1.0
4510000,2.9965527,0.12049476,0.0,999.0,3.946900260448456,3.946900260448456,1.0
4520000,2.9987931,0.1368951,0.0,999.0,4.999000310897827,4.999000310897827,1.0
4530000,2.9903147,0.16455002,0.0,999.0,0.25820025205612185,0.25820025205612185,1.0
4540000,2.9872506,0.1623477,0.0,999.0,2.4005003392696382,2.4005003392696382,1.0
4550000,3.0058486,0.17338526,0.0,999.0,2.586300230026245,2.586300230026245,1.0
4560000,2.9989052,0.17885289,0.0,999.0,0.5780005395412445,0.5780005395412445,1.0
4570000,2.9889457,0.18519379,0.0,999.0,1.313500452041626,1.313500452041626,1.0
4580000,2.9932506,0.1793779,0.0,999.0,-1.6612998366355896,-1.6612998366355896,1.0
4590000,3.007453,0.1594211,0.0,999.0,-0.9323997318744659,-0.9323997318744659,1.0
4600000,3.0088563,0.16157201,0.0,999.0,0.346500164270401,0.346500164270401,1.0
4610000,3.0126522,0.14494857,0.0,999.0,4.999000310897827,4.999000310897827,1.0
4620000,3.007655,0.14659463,0.0,999.0,0.05130031704902649,0.05130031704902649,1.0
4630000,3.0004406,0.15883763,0.0,999.0,1.1045001745224,1.1045001745224,1.0
4640000,2.9981632,0.15454423,0.0,999.0,1.6783001840114593,1.6783001840114593,1.0
4650000,2.9991693,0.15161861,0.0,999.0,1.3449004650115968,1.3449004650115968,1.0
4660000,2.989082,0.15411413,0.0,999.0,-0.14889957904815673,-0.14889957904815673,1.0
4670000,3.0113554,0.16472931,0.0,999.0,0.08220006227493286,0.08220006227493286,1.0
4680000,3.0087988,0.16438177,0.0,999.0,-1.1071994304656982,-1.1071994304656982,1.0
4690000,3.0104637,0.15076715,0.0,999.0,3.9444002985954283,3.9444002985954283,1.0
4700000,3.0041885,0.13097718,0.0,999.0,0.19590020179748535,0.19590020179748535,1.0
4710000,3.0108914,0.1472076,0.0,999.0,0.40550040602684023,0.40550040602684023,1.0
4720000,3.0171304,0.15885064,0.0,999.0,3.5644003331661223,3.5644003331661223,1.0
4730000,3.0054007,0.16301899,0.0,999.0,1.4680004000663758,1.4680004000663758,1.0
4740000,3.0049515,0.16898623,0.0,999.0,-0.9655993580818176,-0.9655993580818176,1.0
4750000,2.9956791,0.14805481,0.0,999.0,0.16370053291320802,0.16370053291320802,1.0
4760000,3.0062802,0.1533747,0.0,999.0,-1.536599600315094,-1.536599600315094,1.0
4770000,2.9985392,0.13723297,0.0,999.0,0.12550034523010253,0.12550034523010253,1.0
4780000,2.999342,0.13986793,0.0,999.0,1.332600289583206,1.332600289583206,1.0
4790000,3.0068007,0.13924463,0.0,999.0,2.961500322818756,2.961500322818756,1.0
4800000,2.9949937,0.13325503,0.0,999.0,4.999000310897827,4.999000310897827,1.0
4810000,2.9800239,0.14119415,0.0,999.0,4.999000310897827,4.999000310897827,1.0
4820000,2.9826088,0.17826828,0.0,999.0,1.420900332927704,1.420900332927704,1.0
4830000,2.9682417,0.170507,0.0,999.0,-1.7551996231079101,-1.7551996231079101,1.0
4840000,2.9960148,0.18759458,0.0,999.0,3.813400316238403,3.813400316238403,1.0
4850000,2.9879696,0.17829256,0.0,999.0,-3.197899353504181,-3.197899353504181,1.0
4860000,2.9740841,0.15163608,0.0,999.0,1.4770001590251922,1.4770001590251922,1.0
4870000,2.9815748,0.15010282,0.0,999.0,0.8216004371643066,0.8216004371643066,1.0
4880000,2.9960442,0.14699665,0.0,999.0,0.3277003824710846,0.3277003824710846,1.0
4890000,2.9823203,0.13921015,0.0,999.0,2.712200343608856,2.712200343608856,1.0
4900000,2.973904,0.12807688,0.0,999.0,-0.1694997727870941,-0.1694997727870941,1.0
4910000,2.986249,0.14672923,0.0,999.0,-1.374099749326706,-1.374099749326706,1.0
4920000,2.9904828,0.13178928,0.0,999.0,1.093600344657898,1.093600344657898,1.0
4930000,2.9709554,0.11530898,0.0,999.0,-0.780699610710144,-0.780699610710144,1.0
4940000,2.97595,0.11252479,0.0,999.0,0.05960026979446411,0.05960026979446411,1.0
4950000,2.9857602,0.120341636,0.0,999.0,4.999000310897827,4.999000310897827,1.0
4960000,2.9547591,0.10604683,0.0,999.0,3.5874002873897552,3.5874002873897552,1.0
4970000,2.974154,0.12711579,0.0,999.0,0.03150044679641724,0.03150044679641724,1.0
4980000,2.9756649,0.13255158,0.0,999.0,-3.6709992945194245,-3.6709992945194245,1.0
4990000,2.980226,0.13612811,0.0,999.0,2.3661002576351167,2.3661002576351167,1.0
5000000,2.9884205,0.13171533,0.0,999.0,1.1934003293514253,1.1934003293514253,1.0
