Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,TotalScore,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
3050000,2.8852317,0.27755538,0.0,999.0,0.8115561869409349,0.8115561869409349,1.0
3060000,2.8857367,0.2756672,0.0,999.0,1.9376253262162209,1.9376253262162209,1.0
3070000,2.8740838,0.27003473,0.0,999.0,0.2001255676150322,0.2001255676150322,1.0
3080000,2.841783,0.26362732,0.0,999.0,4.999000310897827,4.999000310897827,1.0
3090000,2.864355,0.2793867,0.0,999.0,3.5533337129486933,3.5533337129486933,1.0
3100000,2.8402164,0.29715195,0.0,999.0,-0.24162473529577255,-0.24162473529577255,1.0
3110000,2.862579,0.2980965,0.0,999.0,1.7326253578066826,1.7326253578066826,1.0
3120000,2.8729923,0.294347,0.0,999.0,3.272466989358266,3.272466989358266,1.0
3130000,2.8871956,0.29211587,0.0,999.0,1.096667124165429,1.096667124165429,1.0
3140000,2.8961978,0.2932427,0.0,999.0,3.5110002756118774,3.5110002756118774,1.0
3150000,2.8847322,0.29199058,0.0,999.0,4.999000310897827,4.999000310897827,1.0
3160000,2.8653345,0.30701163,0.0,999.0,4.212533628940582,4.212533628940582,1.0
3170000,2.8925798,0.306073,0.0,999.0,1.3838893969853718,1.3838893969853718,1.0
3180000,2.9057543,0.3254456,0.0,999.0,2.2038754299283028,2.2038754299283028,1.0
3190000,2.8873098,0.32606372,0.0,999.0,2.231625407934189,2.231625407934189,1.0
3200000,2.9104996,0.31188056,0.0,999.0,2.545467031002045,2.545467031002045,1.0
3210000,2.8978503,0.30072948,0.0,999.0,1.129222744041019,1.129222744041019,1.0
3220000,2.8865085,0.31582683,0.0,999.0,0.802500456571579,0.802500456571579,1.0
3230000,2.898163,0.31450665,0.0,999.0,0.35300032049417496,0.35300032049417496,1.0
3240000,2.9087355,0.31852043,0.0,999.0,4.301200377941131,4.301200377941131,1.0
3250000,2.9036827,0.31446218,0.0,999.0,3.7801114320755005,3.7801114320755005,1.0
3260000,2.907934,0.3220581,0.0,999.0,4.999000310897827,4.999000310897827,1.0
3270000,2.9018266,0.3367811,0.0,999.0,3.6245004385709763,3.6245004385709763,1.0
3280000,2.9105113,0.3366901,0.0,999.0,-2.070866417884827,-2.070866417884827,1.0
3290000,2.9080274,0.33665764,0.0,999.0,3.7290003498395285,3.7290003498395285,1.0
3300000,2.9164205,0.33766422,0.0,999.0,3.703750379383564,3.703750379383564,1.0
3310000,2.9299035,0.33785722,0.0,999.0,3.211375467479229,3.211375467479229,1.0
3320000,2.9279597,0.3378324,0.0,999.0,3.4882669846216836,3.4882669846216836,1.0
3330000,2.939286,0.3384682,0.0,999.0,3.7627781894471912,3.7627781894471912,1.0
3340000,2.9519773,0.33890054,0.0,999.0,2.2760004699230194,2.2760004699230194,1.0
3350000,2.9527242,0.32993108,0.0,999.0,-0.17849963903427124,-0.17849963903427124,1.0
3360000,2.9580126,0.32805908,0.0,999.0,2.5798669536908467,2.5798669536908467,1.0
3370000,2.9582071,0.32041836,0.0,999.0,3.5504448215166726,3.5504448215166726,1.0
3380000,2.943091,0.3223861,0.0,999.0,1.8343752175569534,1.8343752175569534,1.0
3390000,2.9384406,0.32310173,0.0,999.0,1.8848753347992897,1.8848753347992897,1.0
3400000,2.9521005,0.32347685,0.0,999.0,0.8239335695902507,0.8239335695902507,1.0
3410000,2.9588702,0.30808955,0.0,999.0,-2.8789993392096624,-2.8789993392096624,1.0
3420000,2.9562674,0.30784512,0.0,999.0,2.107250176370144,2.107250176370144,1.0
3430000,2.954832,0.28570566,0.0,999.0,2.3887505680322647,2.3887505680322647,1.0
3440000,2.9549294,0.28050065,0.0,999.0,-0.06519948244094849,-0.06519948244094849,1.0
3450000,2.9514723,0.26681787,0.0,999.0,0.48633352253172135,0.48633352253172135,1.0
3460000,2.957866,0.25185603,0.0,999.0,3.5218751430511475,3.5218751430511475,1.0
3470000,2.977248,0.27079245,0.0,999.0,3.7131252363324165,3.7131252363324165,1.0
3480000,2.97676,0.27134296,0.0,999.0,4.322400367259979,4.322400367259979,1.0
3490000,2.9852152,0.28315377,0.0,999.0,3.7213336560461254,3.7213336560461254,1.0
